,file,realNumber,add_len,total_len,sparse_trans,dense_trans,gpos,gquat,init_n,pred_n
369,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002789994.json,tensor([56]),tensor([0]),56,59,0,1.0643367,0.20769732,37,61
370,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002790277.json,tensor([30]),tensor([0]),30,20,0,0.8531699,0.08960753,20,22
371,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002790435.json,tensor([34]),tensor([0]),34,46,0,0.7039243,0.09937542,31,48
372,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002790783.json,tensor([38]),tensor([0]),38,35,0,1.1392422,0.15294234,32,37
373,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002790794.json,tensor([86]),tensor([0]),86,92,0,0.9686815,0.14170708,64,94
374,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791043.json,tensor([60]),tensor([0]),60,70,0,1.2506204,0.29158342,59,72
375,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791313.json,tensor([74]),tensor([0]),74,84,0,0.919631,0.16519941,58,86
376,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791403.json,tensor([61]),tensor([0]),61,69,0,1.0437764,0.06993242,56,71
377,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791447.json,tensor([54]),tensor([0]),54,51,0,0.7701334,0.11859892,29,53
378,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791773.json,tensor([74]),tensor([0]),74,68,0,1.115871,0.13408422,49,70
379,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002791874.json,tensor([66]),tensor([0]),66,64,0,0.9536349,0.2012395,45,66
380,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792112.json,tensor([25]),tensor([0]),25,20,0,0.60481894,0.08675434,16,22
381,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792123.json,tensor([26]),tensor([0]),26,29,0,0.54695326,0.09070117,24,31
382,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792213.json,tensor([46]),tensor([0]),46,37,0,0.6547864,0.09837885,24,39
383,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792235.json,tensor([26]),tensor([0]),26,29,0,0.42374158,0.10961761,17,31
384,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792279.json,tensor([44]),tensor([0]),44,40,0,0.6713967,0.14924566,31,42
385,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792820.json,tensor([33]),tensor([0]),33,31,0,0.34503767,0.06215156,23,33
386,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002792932.json,tensor([67]),tensor([0]),67,63,0,0.6663865,0.10979314,46,65
387,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002793214.json,tensor([42]),tensor([0]),42,33,0,0.599567,0.14946833,12,35
388,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002793461.json,tensor([22]),tensor([0]),22,23,0,0.67139834,0.13030551,20,25
389,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002793810.json,tensor([66]),tensor([0]),66,77,0,1.447449,0.19084165,63,79
390,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002793933.json,tensor([32]),tensor([0]),32,34,0,0.7484519,0.13273144,24,36
391,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002794349.json,tensor([44]),tensor([0]),44,60,0,0.75752085,0.19399332,32,62
392,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002794787.json,tensor([31]),tensor([0]),31,42,0,1.0657631,0.05761108,26,44
393,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002795351.json,tensor([44]),tensor([0]),44,32,0,0.86354023,0.107551396,28,34
394,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002795946.json,tensor([46]),tensor([0]),46,57,0,1.0268632,0.1518354,46,59
395,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002795957.json,tensor([76]),tensor([0]),76,78,0,0.83404094,0.10809835,52,80
396,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796060.json,tensor([61]),tensor([0]),61,70,0,1.1142783,0.06593025,56,72
397,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796228.json,tensor([52]),tensor([0]),52,61,0,1.1594528,0.1880021,46,63
398,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796352.json,tensor([30]),tensor([0]),30,25,0,0.81376785,0.10061988,18,27
399,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796464.json,tensor([20]),tensor([0]),20,52,0,0.61523116,0.019679433,24,54
400,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796521.json,tensor([69]),tensor([0]),69,69,0,1.1025878,0.10332055,42,71
401,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002796532.json,tensor([52]),tensor([0]),52,53,0,0.49938613,0.07602117,37,55
402,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002797465.json,tensor([23]),tensor([0]),23,29,0,0.7484934,0.10093985,29,31
403,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002797634.json,tensor([46]),tensor([0]),46,39,0,0.73390216,0.19846608,21,41
404,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002797656.json,tensor([60]),tensor([0]),60,55,0,0.7125467,0.09814959,30,57
405,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002797803.json,tensor([34]),tensor([0]),34,41,0,0.76629627,0.15270913,21,43
406,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002797814.json,tensor([44]),tensor([0]),44,55,0,1.2956655,0.1564612,35,57
407,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798185.json,tensor([69]),tensor([0]),69,64,0,0.83510065,0.13774574,52,66
408,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798523.json,tensor([69]),tensor([0]),69,62,0,1.3775947,0.18109964,41,64
409,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798589.json,tensor([34]),tensor([0]),34,24,0,0.91387534,0.21208832,21,26
410,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798826.json,tensor([30]),tensor([0]),30,36,0,0.5561426,0.066689715,16,38
411,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798893.json,tensor([44]),tensor([0]),44,50,0,0.6247591,0.11780969,26,52
412,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002798949.json,tensor([58]),tensor([0]),58,54,0,0.8132337,0.17347474,41,56
413,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799096.json,tensor([57]),tensor([0]),57,55,0,0.8695919,0.0683239,36,57
414,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799186.json,tensor([70]),tensor([0]),70,70,0,1.371077,0.2245902,52,72
415,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799399.json,tensor([36]),tensor([0]),36,46,0,1.1493762,0.14332654,28,48
416,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799568.json,tensor([44]),tensor([0]),44,41,0,0.4989862,0.080902606,20,43
417,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799625.json,tensor([30]),tensor([0]),30,40,0,0.65311056,0.13885401,19,42
418,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799692.json,tensor([69]),tensor([0]),69,65,0,0.55640286,0.07626735,51,67
419,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799849.json,tensor([79]),tensor([0]),79,82,0,1.0005264,0.115861095,64,84
420,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002799984.json,tensor([90]),tensor([0]),90,71,0,1.4150214,0.2086417,53,73
421,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002800673.json,tensor([70]),tensor([0]),70,68,0,1.5461376,0.31756833,48,70
422,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002800730.json,tensor([38]),tensor([0]),38,35,0,0.6233914,0.14315344,20,37
423,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002800842.json,tensor([67]),tensor([0]),67,67,0,1.239566,0.16902032,49,69
424,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002800943.json,tensor([25]),tensor([0]),25,32,0,0.48731682,0.10279714,19,34
425,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002800987.json,tensor([30]),tensor([0]),30,59,0,0.77282435,0.03382179,31,61
426,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801146.json,tensor([58]),tensor([0]),58,117,0,4.165062,0.28379765,89,119
427,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801225.json,tensor([73]),tensor([0]),73,78,0,2.1902487,0.16632327,58,80
428,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801269.json,tensor([48]),tensor([0]),48,41,0,1.0056772,0.12188367,27,43
429,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801371.json,tensor([73]),tensor([0]),73,85,0,1.0830197,0.115114436,57,87
430,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801438.json,tensor([61]),tensor([0]),61,55,0,0.6521297,0.09623227,37,57
431,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002801966.json,tensor([70]),tensor([0]),70,72,0,0.7783386,0.14465617,49,74
432,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802125.json,tensor([53]),tensor([0]),53,47,0,0.57246786,0.08978519,35,49
433,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802170.json,tensor([57]),tensor([0]),57,50,0,0.5367981,0.050674018,32,52
434,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802237.json,tensor([44]),tensor([0]),44,31,0,1.1502843,0.18545973,29,33
435,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802349.json,tensor([88]),tensor([0]),88,80,0,1.4052911,0.16958436,72,82
436,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802394.json,tensor([56]),tensor([0]),56,56,0,0.87973285,0.13232557,36,58
437,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802495.json,tensor([25]),tensor([0]),25,22,0,0.452818,0.08750101,10,24
438,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802776.json,tensor([49]),tensor([0]),49,67,0,1.1919043,0.16262464,50,69
439,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802800.json,tensor([71]),tensor([0]),71,62,0,0.6193553,0.30237055,41,64
440,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802877.json,tensor([65]),tensor([0]),65,75,0,1.5925279,0.16176161,53,77
441,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002802899.json,tensor([55]),tensor([0]),55,50,0,1.6589657,0.19489016,46,52
442,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002803407.json,tensor([43]),tensor([0]),43,51,0,0.7438385,0.13556617,26,53
443,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804240.json,tensor([59]),tensor([0]),59,85,0,2.2327583,0.18002261,60,87
444,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804396.json,tensor([32]),tensor([0]),32,45,0,0.46778917,0.13811773,30,47
445,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804408.json,tensor([65]),tensor([0]),65,43,0,0.7732538,0.15739504,18,45
446,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804622.json,tensor([46]),tensor([0]),46,45,0,0.55123824,0.077814296,30,47
447,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804644.json,tensor([49]),tensor([0]),49,35,0,0.7843367,0.1477769,28,37
448,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002804802.json,tensor([47]),tensor([0]),47,48,0,0.5977492,0.101104125,28,50
449,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805049.json,tensor([63]),tensor([0]),63,71,0,1.17387,0.15190272,57,73
450,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805184.json,tensor([54]),tensor([0]),54,54,0,0.92061245,0.13536327,33,56
451,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805218.json,tensor([39]),tensor([0]),39,45,0,0.69915634,0.13091029,22,47
452,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805285.json,tensor([30]),tensor([0]),30,20,0,0.35685045,0.12221958,11,22
453,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805375.json,tensor([32]),tensor([0]),32,34,0,0.48171347,0.112020425,14,36
454,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805768.json,tensor([28]),tensor([0]),28,17,0,0.50807786,0.07475942,16,19
455,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805892.json,tensor([41]),tensor([0]),41,34,0,0.6010879,0.14062394,22,36
456,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805904.json,tensor([39]),tensor([0]),39,39,0,1.1124135,0.11768846,36,41
457,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002805960.json,tensor([36]),tensor([0]),36,35,0,0.43385637,0.06766036,26,37
458,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806107.json,tensor([22]),tensor([0]),22,28,0,0.524582,0.10467186,15,30
459,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806196.json,tensor([10]),tensor([0]),10,15,0,0.23318301,0.059053607,10,17
460,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806219.json,tensor([25]),tensor([0]),25,27,0,0.32648462,0.05623222,17,29
461,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806297.json,tensor([53]),tensor([0]),53,57,0,0.55237216,0.10546666,41,59
462,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806815.json,tensor([24]),tensor([0]),24,21,0,0.8169901,0.08974067,21,23
463,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806871.json,tensor([83]),tensor([0]),83,70,0,1.940326,0.21722698,58,72
464,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002806983.json,tensor([22]),tensor([0]),22,25,0,0.20201011,0.053990647,8,27
465,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002807007.json,tensor([44]),tensor([0]),44,58,0,0.8866869,0.20005232,34,60
466,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002807399.json,tensor([52]),tensor([0]),52,55,0,0.84248376,0.20364238,38,57
467,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002807906.json,tensor([66]),tensor([0]),66,74,0,1.6495665,0.15915775,54,76
468,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808020.json,tensor([48]),tensor([0]),48,34,0,0.75007045,0.16323955,23,36
469,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808053.json,tensor([52]),tensor([0]),52,69,0,1.6150634,0.16140316,51,71
470,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808075.json,tensor([76]),tensor([0]),76,63,0,1.3941576,0.24700327,36,65
471,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808165.json,tensor([38]),tensor([0]),38,50,0,0.9926835,0.18090571,39,52
472,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808299.json,tensor([25]),tensor([0]),25,21,0,0.5200297,0.112516806,20,23
473,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808345.json,tensor([61]),tensor([0]),61,60,0,0.7884172,0.15772142,42,62
474,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808682.json,tensor([57]),tensor([0]),57,63,0,0.9530798,0.15860158,42,65
475,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002808772.json,tensor([21]),tensor([0]),21,20,0,0.5128694,0.05606944,16,22
476,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809335.json,tensor([52]),tensor([0]),52,52,0,0.7578111,0.1526826,31,54
477,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809515.json,tensor([25]),tensor([0]),25,41,0,0.48425418,0.1477441,15,43
478,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809683.json,tensor([66]),tensor([0]),66,62,0,0.7097679,0.15141474,42,64
479,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809717.json,tensor([63]),tensor([0]),63,58,0,0.6368541,0.14452034,48,60
480,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809784.json,tensor([51]),tensor([0]),51,60,0,1.2836307,0.12379288,47,62
481,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809807.json,tensor([58]),tensor([0]),58,75,0,2.650554,0.19024615,54,77
482,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809863.json,tensor([68]),tensor([0]),68,78,0,1.6939743,0.166328,56,80
483,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002809953.json,tensor([15]),tensor([0]),15,25,0,0.4901111,0.044971723,17,27
484,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002810337.json,tensor([39]),tensor([0]),39,42,0,0.94489354,0.08688962,41,44
485,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002810461.json,tensor([41]),tensor([0]),41,43,0,0.51471126,0.0733139,16,45
486,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002810652.json,tensor([52]),tensor([0]),52,62,0,1.1965802,0.20251009,37,64
487,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002810911.json,tensor([35]),tensor([0]),35,29,0,0.7318777,0.18088861,18,31
488,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002810999.json,tensor([54]),tensor([0]),54,68,0,1.0521923,0.13954602,49,70
489,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811114.json,tensor([67]),tensor([0]),67,67,0,1.3359832,0.17835943,56,69
490,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811462.json,tensor([58]),tensor([0]),58,64,0,0.9689296,0.2546447,40,66
491,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811596.json,tensor([24]),tensor([0]),24,22,0,0.50263274,0.086204186,20,24
492,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811653.json,tensor([70]),tensor([0]),70,79,0,1.4029348,0.2207891,54,81
493,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811709.json,tensor([18]),tensor([0]),18,19,0,0.22081947,0.05149889,8,21
494,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811888.json,tensor([51]),tensor([0]),51,45,0,0.7494914,0.12182423,19,47
495,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002811923.json,tensor([26]),tensor([0]),26,29,0,0.62539583,0.033068128,29,31
496,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002812137.json,tensor([63]),tensor([0]),63,58,0,1.0887022,0.2362421,43,60
497,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002812249.json,tensor([30]),tensor([0]),30,27,0,0.72569126,0.0990727,27,29
498,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002812632.json,tensor([60]),tensor([0]),60,87,0,1.8292937,0.19052823,66,89
499,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002812766.json,tensor([58]),tensor([0]),58,63,0,0.8796334,0.09191112,41,65
500,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813004.json,tensor([47]),tensor([0]),47,42,0,0.7557949,0.12025885,29,44
501,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813105.json,tensor([44]),tensor([0]),44,38,0,1.2035973,0.1307026,28,40
502,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813206.json,tensor([24]),tensor([0]),24,19,0,0.41576752,0.070484236,19,21
503,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813442.json,tensor([45]),tensor([0]),45,44,0,0.85841155,0.18500364,25,46
504,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813701.json,tensor([47]),tensor([0]),47,40,0,0.9193223,0.18865526,31,42
505,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002813868.json,tensor([36]),tensor([0]),36,36,0,0.43057227,0.056119006,20,38
506,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814117.json,tensor([69]),tensor([0]),69,72,0,1.0077883,0.16588217,53,74
507,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814319.json,tensor([28]),tensor([0]),28,22,0,1.0164816,0.16011496,22,24
508,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814432.json,tensor([52]),tensor([0]),52,44,0,0.619212,0.1746354,16,46
509,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814465.json,tensor([60]),tensor([0]),60,71,0,1.2969083,0.1160654,48,73
510,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814601.json,tensor([25]),tensor([0]),25,21,0,0.5690051,0.05819727,21,23
511,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814757.json,tensor([54]),tensor([0]),54,65,0,1.0359898,0.15316273,52,67
512,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002814948.json,tensor([70]),tensor([0]),70,68,0,1.0317233,0.13838887,50,70
513,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002815343.json,tensor([49]),tensor([0]),49,66,0,1.3579575,0.13385989,45,68
514,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002815882.json,tensor([53]),tensor([0]),53,88,0,1.8542159,0.17972706,60,90
515,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002816030.json,tensor([30]),tensor([0]),30,24,0,0.8222725,0.16454607,22,26
516,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002816322.json,tensor([45]),tensor([0]),45,28,0,1.6228355,0.22076741,21,30
517,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002816580.json,tensor([47]),tensor([0]),47,37,0,1.1403334,0.17053682,28,39
518,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002816625.json,tensor([58]),tensor([0]),58,79,0,1.645182,0.17514044,62,81
519,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002816748.json,tensor([59]),tensor([0]),59,49,0,1.1079179,0.13145712,38,51
520,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817110.json,tensor([39]),tensor([0]),39,62,0,1.3530014,0.11933047,40,64
521,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817402.json,tensor([47]),tensor([0]),47,46,0,0.6984127,0.07089986,33,48
522,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817424.json,tensor([44]),tensor([0]),44,84,0,2.9457836,0.119157456,60,86
523,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817480.json,tensor([56]),tensor([0]),56,74,0,0.9812381,0.07533825,47,76
524,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817547.json,tensor([43]),tensor([0]),43,50,0,0.7943132,0.05795079,38,52
525,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002817996.json,tensor([47]),tensor([0]),47,36,0,0.85532475,0.2886372,15,38
526,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818009.json,tensor([54]),tensor([0]),54,56,0,0.43690237,0.07928704,32,58
527,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818111.json,tensor([67]),tensor([0]),67,72,0,0.756802,0.121198006,50,74
528,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818155.json,tensor([27]),tensor([0]),27,37,0,0.7884073,0.07918238,25,39
529,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818212.json,tensor([58]),tensor([0]),58,49,0,1.2400105,0.11409813,32,51
530,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818661.json,tensor([43]),tensor([0]),43,40,0,0.6628244,0.07077455,32,42
531,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818807.json,tensor([71]),tensor([0]),71,52,0,0.98715353,0.18587564,27,54
532,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002818818.json,tensor([73]),tensor([0]),73,55,0,1.0879852,0.16550516,39,57
533,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002819268.json,tensor([55]),tensor([0]),55,34,0,1.0045393,0.1562849,30,36
534,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002819561.json,tensor([23]),tensor([0]),23,30,0,0.6646886,0.076089725,20,32
535,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002819662.json,tensor([29]),tensor([0]),29,48,0,0.8727202,0.12290021,29,50
536,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002819831.json,tensor([48]),tensor([0]),48,45,0,0.6325743,0.15190946,28,47
537,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002819976.json,tensor([57]),tensor([0]),57,54,0,0.6730849,0.13801458,35,56
538,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002820440.json,tensor([41]),tensor([0]),41,48,0,0.7890691,0.15844376,28,50
539,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002820642.json,tensor([35]),tensor([0]),35,36,0,0.8349585,0.1394176,21,38
540,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002820833.json,tensor([47]),tensor([0]),47,42,0,0.57490134,0.095603615,30,44
541,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002820855.json,tensor([29]),tensor([0]),29,33,0,0.43289235,0.08288211,13,35
542,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002820901.json,tensor([45]),tensor([0]),45,41,0,0.69926494,0.14374861,25,43
543,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821003.json,tensor([65]),tensor([0]),65,60,0,0.88797486,0.16992041,42,62
544,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821238.json,tensor([30]),tensor([0]),30,36,0,0.4649349,0.075759254,18,38
545,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821519.json,tensor([70]),tensor([0]),70,70,0,1.2117462,0.13264485,52,72
546,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821621.json,tensor([28]),tensor([0]),28,28,0,0.7456742,0.08946486,23,30
547,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821700.json,tensor([31]),tensor([0]),31,31,0,0.63735217,0.07269865,27,33
548,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821722.json,tensor([63]),tensor([0]),63,76,0,1.2566454,0.109669596,48,78
549,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821913.json,tensor([33]),tensor([0]),33,37,0,0.8003525,0.08606285,31,39
550,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002821935.json,tensor([60]),tensor([0]),60,64,0,1.1459336,0.19035742,49,66
551,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002822239.json,tensor([39]),tensor([0]),39,40,0,1.1700538,0.2049578,24,42
552,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002822734.json,tensor([32]),tensor([0]),32,40,0,0.67549384,0.15385535,20,42
553,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002822891.json,tensor([25]),tensor([0]),25,23,0,0.5106553,0.090169236,16,25
554,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002823049.json,tensor([43]),tensor([0]),43,50,0,0.8666424,0.13447164,28,52
